local_time,sex,event,round,startlist_url,results_url,summary_url,points_url,pos,bib,name,country,mark
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,32,139,Nanako FUJII,JPN,01:34:26
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,33,133,Rita RÉCSEI,HUN,01:34:39
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,34,155,Mária KATERINKA CZAKOVÁ,SVK,01:34:46
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,35,138,Valentina TRAPLETTI,ITA,01:35:39
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,36,105,Gabriela DE SOUSA,BRA,01:35:50
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,37,154,Hana BURZALOVÁ,SVK,01:36:12
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,38,152,Vitória OLIVEIRA,POR,01:36:22
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,39,143,Ilse GUERRERO,MEX,01:37:10
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,40,156,Meryem BEKMEZ,TUR,01:38:06
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,41,135,. PRIYANKA,IND,01:39:55
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,42,131,Viktória MADARÁSZ,HUN,01:41:21
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,43,151,Ana CABECINHA,POR,1:46:30 SB
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,,104,Olivia SANDERY,AUS,DNF
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,,137,Antonella PALMISANO,ITA,DNF
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,1,1099,Markus ROOTH,NOR,10.71 PB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,2,1100,Sander SKOTHEIM,NOR,10.78 SB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,3,602,Jorge UREÑA,ESP,10.87
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,4,610,Janek ÕIGLANE,EST,10.89 =PB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,5,611,Karel TILGA,EST,11.01 SB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,6,331,Daniel GOLUBOVIC,AUS,11.32
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,7,751,Niklas KAUL,GER,11.34 =SB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,1,1351,Harrison WILLIAMS,USA,10.62 SB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,2,608,Johannes ERM,EST,10.64
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,3,1063,Rik TAAM,NED,10.64
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,4,428,Jose Fernando FERREIRA SANTANA,BRA,10.66 PB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,5,759,Leo NEUGEBAUER,GER,10.67
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,6,650,Makenson GLETTY,FRA,10.72
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,7,1290,Heath BALDWIN,USA,10.91
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,1,468,Damian WARNER,CAN,10.25
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,2,1162,Ayden OWENS-DELERME,PUR,10.35
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,3,772,Till STEINFORTH,GER,10.52
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,4,1061,Sven ROOSEN,NED,10.52
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,5,342,Ashley MOLONEY,AUS,10.56
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,6,794,Lindon VICTOR,GRN,10.56
